id,fecha,usuario,texto,tema,sentimiento,likes,reposts
yt_comm_Ugy9ZjGsFFVyXas69Ul4AaABAg,2024-01-01,anom_user_yt,"yo tengo un plan para la sociedad, no es un buen plan pero es mejor de lo que tenemos ahora:



lograr que los mayores de 50 tengan hijos.

de ese modo, cuando tengas hijos ya estaras en una mayor estabildad economica y tendras mas tiempo para dedicarles.

 con eso se puede bajar la edad de jubilisacion, pues el gran problema de las pensiones es que suele ser dinero que no se re invirte. al estado le sera menos doloroso soltar dinero si sabe que parte de ese dinero se reinvirte en la siguiente generacion

de este modo heredaras mientras aun estes en edad productiva, entre 20-30 que fue cuando herederon los baby boomers (lo que les permitio multilicar su riqueza), en cambio los milenias podrian heredar entre los 50-60 años

en gran parte ed los paises envegecidos la poblacion congelada se vuelve util denuevo, por lo que el problema de pensiones se atenua, pues ahora los viejos no depende de los jovenes para grantizarse una pension, sino de ellos mismos  .",Opinión Pública / Testimonio,real,5,0
yt_comm_UgzNM2aooojXTrH40tF4AaABAg,2024-01-01,anom_user_yt,"Gracias por existir hermano te escucho mientras hago la cena mi mujer está dormida y estamos esperando nuestro primer bb y por alguna extraña razón tus videos me relajan y desestresan, de nuevo gracias, saludos desde santa ana El Salvador",Opinión Pública / Testimonio,real,0,0
yt_comm_UgwZ77YrBqGi3QpDVeB4AaABAg,2024-01-01,anom_user_yt,"Soy del 2000 jajaja he luchado duro desde que soy mayor de edad, actualmente tengo un terreno en una mala zona, pero se puede cambiar mas adelante, haciendo favores y haciendo que la gente te deba, dinero o favores, se puede hacer, el chiste es no salir y gastar a lo loco, ni salir a simpear, se que va a sonar redpill y no estoy a favor de ellos ya que algunos son misoginos (cosa que ya no me agrada), el chiste es que hay que luchar y establecer tus propias estrategias y objetivos, yo desecho a las amistades que no me aportan nada (gente que sale mucho y no se toma encerio la vida y no tiene objetivos). Luego de eso ya vi a muchos por perseguir sus instintos carnales, literalmente se fueron a la quiebra y no pueden llegar a finde mes. Tambien que no pueden administrar su tiempo, una persona es libre cuando ya puede administrar su tiempo, cosa que hace poco logre al fin.",Opinión Pública / Testimonio,real,11,0
yt_comm_UgzpSO3cWBD3DDgy9uB4AaABAg,2024-01-01,anom_user_yt,"Tengo 38 años, lo cual me hace un Millenial. A mis 30 años desafortunadamente murió mi papá, así que herede su microempresa la cual con esfuerzo hice crecer. A los 33 ya tenía mi casa. Hoy tengo mi casa, varías propidades y una familia con 3 hijos con los cuales vivo una vida holgada, sin grandes lujos pero muy cómoda.Debo decir que antes de heredar el negocio tuve varios empleos. Y tengo que reconocer que si mi padre no me hubiese dejado su negocio hoy viviría rentando, no tendría más de 1 hijo y lo más seguro que la opción de una casa o un auto serían un sueño más que imposible. Somos una generación perdida por la falta de oportunidades y las malditas circunstancias que han aquejado este mundo.",Opinión Pública / Testimonio,real,12,0
yt_comm_UgyyfdqBcoRJg9EdWip4AaABAg,2024-01-01,anom_user_yt,7:02 Se me hizo una falta de respeto que tomaras tanto espacio para la toma. La señora tuvo que bajarse de la banqueta para no invadirte.,Opinión Pública / Testimonio,real,4,0
yt_comm_UgwQD-qErXxf44POqr94AaABAg,2024-01-01,anom_user_yt,"Como está pasando en Japón,no tienen futuro ni ambiciones o aspiraciones que horrible eso",Opinión Pública / Testimonio,real,2,0
yt_comm_Ugy93u9tJ1zHKZ3NRCB4AaABAg.A9Q9WeuRs5NA9h1o9sL6IM,2024-01-01,anom_user_yt,"Estoy en la misma situación que tú, trabajo de casa, me pagan bien, tengo buenas inversiones, etc… pero si reconozco que he tenido mucha suerte/bendiciones/karma en la vida.",Opinión Pública / Testimonio,real,2,0
yt_comm_Ugy93u9tJ1zHKZ3NRCB4AaABAg.A9Q9WeuRs5NADLi-5-puT1,2024-01-01,anom_user_yt,"Estoy en una situación similar donde el dinero y mi futuro si bien no está asegurado estará porque he construido para el futuro, considerémonos la excepción el tema es que no debería ser así
La gente debería poder acceder a una vida digna y una vejez de igual forma, hay muchísima gente que trabaja igual o más que muchos otros que pueden tener estabilidad económica sin embargo siguen en desventaja y no porque no trabajen o piensen en el futuro esto va más allá",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugy93u9tJ1zHKZ3NRCB4AaABAg.A9Q9WeuRs5NADDCHzAZWRI,2024-01-01,anom_user_yt,Ya me gustaría que esto no fuera 1 de cada 20 comentarios de personas relatando su vida actual,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugy93u9tJ1zHKZ3NRCB4AaABAg.A9Q9WeuRs5NA9hYddSXg_M,2024-01-01,anom_user_yt,"La gran mayoría se quejan y se la pasan con el celular, buscando placeres efímeros",Opinión Pública / Testimonio,real,1,0
yt_comm_Ugy93u9tJ1zHKZ3NRCB4AaABAg.A9Q9WeuRs5NADciaaQhUuW,2024-01-01,anom_user_yt,"Muchas felicidades por tu éxito. Ahora, estás totalmente equivocado, sigues pensando en el mito de la meritocracia que ya se ha desmentido una y otra vez. Tu caso particular no refleja lo general. 
Y esa tontería del momento es una falacia. Los millennials es la generación que más ahorra pero menos tiene y vale.",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugy93u9tJ1zHKZ3NRCB4AaABAg.A9Q9WeuRs5NA9ijR-x8smw,2024-01-01,anom_user_yt,"Mira, te voy a decir algo, todos los de informática, sistemas y tecnología, no se vieron afectados porque el cambio del mundo los cogió en la revolución tecnológica y son demandados. No, no te esfuerzas más que otros profesionales, no, no hiciste las cosas mejor, no, no eres más pro. Simplemente estudiaste algo que está en boom y aprovecha! ... Porque todos ya nos dimos cuenta y hay un montón de personas jóvenes y viejas aprendiendo eso para competir por esos trabajos.... Ya, fin del comunicado.",Opinión Pública / Testimonio,real,3,0
yt_comm_Ugy93u9tJ1zHKZ3NRCB4AaABAg.A9Q9WeuRs5NA9jdBFV7iNa,2024-01-01,anom_user_yt," @lcricoo  comparto, la realidad es que la mayoría elige carreras que ya no son demandadas y no se enfocan en lo que se está demandado",Opinión Pública / Testimonio,real,1,0
yt_comm_Ugy93u9tJ1zHKZ3NRCB4AaABAg.A9Q9WeuRs5NA9xHJ0az7c0,2024-01-01,anom_user_yt," @lcricoo  Entiendo tu punto y lo frustrado que debe ser y es verdad que la tecnología ha tenido un auge importante en las últimas décadas. Sin embargo, estar en un sector en crecimiento no garantiza el éxito automáticamente. No solo es cuestión de estudiar informática o tecnología, sino de estar en constante aprendizaje y ser competitivo en un mercado que, como bien mencionas, cada vez tiene más personas capacitadas. Cada profesión tiene sus desafíos, y el hecho de que un campo esté en crecimiento no resta valor al esfuerzo, la responsabilidad y la constancia que requiere mantenerse relevante en él.
Dicho esto, no quiero minimizar los desafíos que enfrentan otros sectores o el trabajo que otros profesionales hacen. Creo que, independientemente de la profesión, todos tenemos que adaptarnos y esforzarnos para alcanzar nuestros objetivos personales y profesionales.",Opinión Pública / Testimonio,real,2,0
yt_comm_UgxugBc1H0iZotv0Tox4AaABAg.A90Pc_6tQcpA90VexHYPuL,2024-01-01,anom_user_yt,"No existe la conciencia de clase, el grado de mentalidad de oveja que hay en la clase trabajadora asusta, hasta las ovejas tienen más conciencia de ser ovejas que la clase actual trabajadora, la verdad se buscan tener que vivir en un cuadrado de 1x1 peor que gallinas de corral, que hasta defienden su miseria, pena da la situación del ser humano, hasta una simple hormiga tiene más dignidad y cerebro.",Opinión Pública / Testimonio,real,4,0
yt_comm_UgyIW1pakjwrOqPeGx94AaABAg.A8zpsEe4S38A8zqDTm82jJ,2024-01-01,anom_user_yt,"La verdad es una mam4da eso de generaciones eso depende de vivienda , LATAM no es como EEUU.",Opinión Pública / Testimonio,real,5,0
yt_comm_UgyIW1pakjwrOqPeGx94AaABAg.A8zpsEe4S38A8zrv0HfXxN,2024-01-01,anom_user_yt,​ @elsaiyajinpuro75 igual yo!!!! Lo de 4 generaciones...incluso ya nos repartieron y mas a mi que mi cumple es el 2 de Octubre!!!!! Regalo!!!!!!   Asi que lo que ha la el del video...ni aplica a mi ni a ti segun lo veo.   Mientra el del video esta amargado yo debo ir a elegir que propiedad me agrada para ser heredada!!!!!!!,Opinión Pública / Testimonio,real,2,0
yt_comm_UgyIW1pakjwrOqPeGx94AaABAg.A8zpsEe4S38A8ztzNaBvJO,2024-01-01,anom_user_yt,"Eres Gen Z en toda regla, los que están en un limbo son los 94-95",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugx1QXaGCPP3knauo_14AaABAg.A8zteGIcnhzA8zywWzMSTL,2024-01-01,anom_user_yt,"Lo siento, compa.",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugx1QXaGCPP3knauo_14AaABAg.A8zteGIcnhzA9-VxdN6o1d,2024-01-01,anom_user_yt,"justicia social, como argentina?",Opinión Pública / Testimonio,real,1,0
yt_comm_Ugx1QXaGCPP3knauo_14AaABAg.A8zteGIcnhzA9trAzm7Efa,2024-01-01,anom_user_yt,El resentido menos Marxista que no leyó sobre la Unión Soviética 😂😂😂😂,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugx1QXaGCPP3knauo_14AaABAg.A8zteGIcnhzA9-49CVY0Eh,2024-01-01,anom_user_yt,El estado jajaja los politicos son dueños del estado. ¿De verdad quieres que ellos manejen la riqueza del pais?. Piensa de nuevo en lo que estas diciendo.,Opinión Pública / Testimonio,real,1,0
yt_comm_Ugx1QXaGCPP3knauo_14AaABAg.A8zteGIcnhzA9-JADNKGmZ,2024-01-01,anom_user_yt," @TheTourist33  Sabes quienes son la familia Matte, Luksic, Angelini? No seas ignorante, ellos gobiernan, los políticos son simples peones en la tabla de ajedrez",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxZCKEyqYq63en_9_Z4AaABAg.A8znL_-jdBlA8zrb9xWUtl,2024-01-01,anom_user_yt,Ni soñando pasará eso vamos directo a una sociedad tipo Cyberpunk,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugygy_4an6ndrccysFF4AaABAg.A90GpYhKmHeA90JZSHMvwf,2024-01-01,anom_user_yt," @mariaisabelsanabrialozano1824  pues como que no les interesa, saben que siempre va a haber alguien más pobre y también por eso se están automatizando muchas cosas. Por ejemplo hasta la roomba que te barre y trapea, y así como eso seguirán más cosas",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxV1WW3QdobnZIoGUB4AaABAg.A9WAAdlQeGZA9gNIMWtdAM,2024-01-01,anom_user_yt,"Gracias a su generación que tuvo de dos hijos pa arriba y les demandó una carrera.. ahora todos estamos estancados con carreras, estudios.. y pagan miserias. Por qué ya hay mucha gente y todos queriendo trabajar de lo mismo. Argentina podés tener 3 trabajos y nunca jamás vas a acceder a una casa.",Opinión Pública / Testimonio,real,5,0
yt_comm_UgxV1WW3QdobnZIoGUB4AaABAg.A9WAAdlQeGZA9gLnLCKzho,2024-01-01,anom_user_yt,"Es un hecho que la proporción alta de remuneración en relación a los costos en su época, era mucho mayor, hay muchos datos que lo respaldan.

Por eso era posible con mas facilidad, hacer lo que menciona se hacía antes y que según usted ahora no se hace.

Digo según usted, porque decir que ahora se trabaja menos que antes, tampoco tiene ningún sustento.  Ahora se trabajan mas empleos y mas horas y aún así no se logra el poder adquisitivo que antes se obtenía trabajando tan poquito.",Opinión Pública / Testimonio,real,4,0
yt_comm_UgxV1WW3QdobnZIoGUB4AaABAg.A9WAAdlQeGZA9h3aYuOEdH,2024-01-01,anom_user_yt," @pdpc1013  Cada país ha tenido historias y economías diferentes. En Chile nosotros creamos la riqueza que nuestros hijos están dilapidando en tonterías Woke. La pobreza en tiempos de mis padres y de mi niñez era con desnutrición, a pie pelado y vivir en chozas de carton y latas. Nuestra pobreza actual es con obesidad, casas pequeñas y dificultad para pagar las tarjetas de crédito. Es pobreza, pero no la que nosotros vivíamos sin lloriquear.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxV1WW3QdobnZIoGUB4AaABAg.A9WAAdlQeGZA9kErIk39Tu,2024-01-01,anom_user_yt,"Es correcto igual mis padres son boomers, y sin duda son creo la generación más trabajadora la generación de hierro, los que se han partido el lomo, y han tratado de dar una mejor vida a sus hijos, hoy la la mayoría de millenials, y generación z   prefieren tener más libertad y confort antes que trabajar, además que tienen a la tecnología de su lado",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxV1WW3QdobnZIoGUB4AaABAg.A9WAAdlQeGZA9cV3V_9mK3,2024-01-01,anom_user_yt,"No entendiste el video,  cierto?",Opinión Pública / Testimonio,real,6,0
yt_comm_UgxV1WW3QdobnZIoGUB4AaABAg.A9WAAdlQeGZA9ceQj5u6PP,2024-01-01,anom_user_yt," @josemil200  lo entendí, pero no lo creí",Opinión Pública / Testimonio,real,2,0
yt_comm_Ugy9ZjGsFFVyXas69Ul4AaABAg.A8zqVbnNGJSA8zrlYM_PiT,2024-01-01,anom_user_yt,"Ya esta pasando de forma natural, y el problema es la mujer, las mujeres ya despues de los 35 pierden hasta 60% de su fertilidad rapidamente y la tecnologia de congelamiento de ovulos todavia solo tiene ratios de exito entorno al 35%. SIn mencionar todavia todos los grandes problemas de salud asociados al tener hijos en edades cada vez mas mayores.",Opinión Pública / Testimonio,real,4,0
yt_comm_UgwzihTy5PuuzqDXhAV4AaABAg,2024-01-01,anom_user_yt,Jajajaja ósea si me ahorro tostadas y gastos hormiga podré comprar una casa de 2 millones de pesos? Con mi sueldo de 15 mil?,Opinión Pública / Testimonio,real,5,0
yt_comm_UgzTeYvthwRgvla7jKp4AaABAg,2024-01-01,anom_user_yt,Causas  malos gobiernos que causaron crisis económicas devaluando el dinero y padres que consienten a los hijos y feminismo que quieren igualdad y se sienten empoderadas,Opinión Pública / Testimonio,real,4,0
yt_comm_Ugzb6NWnrnoc78THw354AaABAg,2024-01-01,anom_user_yt,"varios youtubers comentaron en este tipo de videos de porque esta generación tienen estas dificultades, y todos parten de que es ""Papa Estado"", impuestos progresivos, regulaciones, leyes de salario mínimo.

por eso citas a los de California, es lo que les gusta pero les perjudica a largo plazo.",Opinión Pública / Testimonio,real,5,0
yt_comm_Ugx-aK6RJnzvnlgrs3Z4AaABAg,2024-01-01,anom_user_yt,Gracias por decírmelo,Opinión Pública / Testimonio,real,0,0
yt_comm_UgxfzlrmNiUbLFFboLd4AaABAg,2024-01-01,anom_user_yt,"soy una mujer de 32 con 1 hijo y ama de casa, hice todo lo que te dicen que no hagas. Me junte con un hombre sin estudios y con muchas enfermedades, no saque mi titulo, tuve un hijo sin trabajo estable y no consigo empleo porque no hay mercado para lo que estudie y sin embargo estoy viviendo mi mejor vida y vivo muy feliz :) cada día es un milagro estar vivo  aunque a veces sientan y piensen que no, si lo es. <3 <3 

PS: La satisfaccion es un estado de la mente, salganse un rato de la red porque freirse el cerebro en dopamina si hace daño.",Opinión Pública / Testimonio,real,7,0
yt_comm_UgyhhXRN1GLJFphI7wV4AaABAg,2024-01-01,anom_user_yt,"Me gusta recordar la frase ""No Future"" del punk. La uso como filosofía de vida en el sentido que los Sex Pistols le dieron originalmente (aunque muchos lo tomaron para resignarse).

No hay garantía de nada pero hay que intentarlo.",Opinión Pública / Testimonio,real,8,0
yt_comm_Ugy5srmL-sjgT66B_W94AaABAg,2024-01-01,anom_user_yt,"38, soltero. He trabajado en tres lugares hasta el momento por proyecto o por honorarios. Se me acaba el contrato a fin de año y regresaré a casa de mis padres. Mi madre aun vive y tiene un negocio de papelería. Después de padecer  CO VID en 2021 y estar al borde de ser intubado  vivo una semana a la vez.  Varios familiares  no sobrevivieron a la enfermedad. Ya se verá que hago más adelante.",Opinión Pública / Testimonio,real,7,0
yt_comm_UgwOPc5YHibS3IjTHdJ4AaABAg,2024-01-01,anom_user_yt,"Esquizo, muchas gracias por tanto. Espero que te mejores y que te encuentres muy bien. Sentí muy cercano este video que realizaste, la verdad que buen buen cierre del video, te comparto mi comentario.


Soy millenial, actualmente tengo 28 años.

¿Cómo te sientes con tu vida?
Si han sido una serie de fracasos personales (respecto a mi perspectiva), siempre fui muy hábil para la escuela hablando intelectualmente, esto además de un buen espíritu de ayuda hacia mis compañeros al explicar temas o bien pasar tareas, tenía esa lejana esperanza de quedar en un buen trabajo para tener la vida de rutina que se prometía a voces y en las películas (ya sea por mérito de habilidades propias o alguna 'deuda' de buena experiencia por algún amigo o compañero). Al terminar la universidad y salir al mundo laboral, si bien pude encajar con las 'misiones diarias' que se me asignaban por mis jefes y mejorar los procesos y ganancias del equipo, la verdad es que no se reflejaba ese buen desempeño en mi salario. No sentía que me sacaba ese 10 (o por lo menos 9.2-9.5) en el trabajo. Creo que ese fue el primer golpe de mi realidad en expectativas de esta generación. 

Posteriormente, en un periodo de desempleo, recibí ayuda de una amiga (siendo una de las que menos esperaba) para entrar a un trabajo, este fue un respiro en este camino que es la vida. Era tranquilo dentro de lo que cabe, y ella al estar en un eslabón laboral más alto, vi que sus niveles de estrés son altos y la remuneración tampoco era lo mejor como para sentirse con una gran libertad económica. Y de cierta manera también mis amigos de la universidad, que puedo decir que les fue 'muy bien' laboralmente, se encontraban en una situación muy similar.
Esto me hizo replantearme que quería de mi vida (además de que también en su momento fui a obras de Odín Dupeyron), y decidí irme hacia el lado de algo que desde pequeño tenía una espinita y esperanza. Ser científico. Por lo que por medio de consejos de maestros e investigando con algunos conocidos de amigos, decidí irme hacia el mundo de la academia y hacer una maestría en un centro de investigación en el Cinvestav.
Y... bueno, ya pasaron mis 2 años de maestría y me encuentro en la etapa de que estoy concluyendo mi tesis para poder egresar, pero siéndote muy sincero, no ha sido el ambiente que esperaba. 
Logré reconocer que por mi personalidad esperaba un ambiente comunitario y de más apoyo, y ha sido todo lo contrario, completamente independiente y solitario. Esto me carcome como no tienes idea. La institución es buena, simplemente este sistema no es pará mi.
Así que es una nueva decepción hacia la lista jaja.
Pero afortunadamente estoy tranquilo, y esto lo explicaré en la 3ra pregunta que hiciste.


¿Cómo es tu relación / Te llevas bien con tus padres?
Al día de hoy, lo siguiente que dire me duele mucho.
Odio a mi padre, y antes de hacer prejuicios déjame explicarlo. Me ha sido muy difícil la relación con él, la comunicación es mala, no se presta a negociar o dialogar o por lo menos dar un entorno de comprensión y expresión de emociones, es muy terco y podría decir que tiene tendencias dictatoriales. 
Hace años hay algo que él hizo algo que afecto Mucho a mi mamá y a mi hermano mayor. Si bien en su momento yo ya le estaba perdiendo el aprecio, esa acción hizo que desencadenará aún más en mí el desprecio hacia él por haber afectado a 2 de mis pilares importantes en la vida.
Tiene una personalidad cobarde ante la vida, y no le gusta cuestionarse. Algunas veces me ha visto en la cocina viendo contenido como el tuyo o relacionado y me dice ""No creo que deberías estar viendo eso"", le pregunte el porqué y me respondió ""Es mucha información y esos temas son mejor que no los conozcas"". Una respuesta que en verdad me sorprendió mucho, ya que me agrada cuestionarme o saber el contexto de mi generación. Sin caer en la exageración o un alto sobre pensamiento (así como lo describiste en tu video cuando empezaste a salir a las calles, a preguntar a la gente, para no encerrarte en tu burbuja)
Ahhh... pero no sean videos de propaganda a la 4T porque esos sí los puede ver 24/7, sin cuestionar y creer todo lo que sale de la clase política y sus replicadores.
Créeme que he intentado diferentes maneras de acercarme a él, para mejorar la situación. De manera calmada y pacifica, por las buenas, por las malas. Pero... no se ha logrado. Al día de hoy, simplemente la idea es aceptarlo sin permitir que sea osado.

Ahora mi madre, toooodo lo contrario, con ella me llevo muy bien, ella siempre me ha apoyado en todas mis ideas, proyectos y actividades. 
Me adentré al mundo de los juegos de mesa actuales porque esto nos ayudó a tener un pasatiempo en común que descubrimos los 2. Ella había sido de conquian y yo de ajedrez, y aunque cada uno aprendió a jugar el juego de mesa del otro, la situación mejoró al conocer el mundo de los juegos de mesa, lo que nos ha ayudado en acercarnos más. Si bien esta idea no describe todo, pero sí de una idea de la dinámica que tenemos.
Ella claro que no es perfecta, pero sí he tenido mucho por aprenderle. Es muy trabajadora, creativa y es capaz de afrontar a este toro llamado vida con todas sus extremidades para no rendirse, cariñosa y resiliente, lo que le ha ayudado a crearse un estatus dentro de la colonia. También es chilanga por lo que tiene sus mañas ante negociar con las personas, cosa que a mí no me agrada del todo, pero es algo que le ha funcionado, ya que tiene su negocio propio, una papelería con más de 25 años (es curioso como la empezó, ya que me cuentan que yo era muy chillón de pequeño, y para poder pasar más tiempo conmigo dejo su trabajo en Kodak, cuando esta empresa en sus años era todo un monstruo, y decidió poner su negocio en casa)
En la Navidad del año pasado ella se detectó una bolita, lo que resultó ser esa enfermedad en donde las células se reúsan a desvivirse dentro del organismo. Esta noticia claramente ocasionó una tormenta en mi casa, pero investigando y consultando personas, llegamos a la conclusión de que lo mejor era tratarse en el INCAN de CDMX, yo soy de GDL y mi mamá se la ha pasado este año viajando constantemente para consultas y tratamientos. Ya en Agosto le retiraron aquel tumor que se había sentido, y dado que se detectó a tiempo, la cirugía no fue tan invasiva.
Por su edad, y también por sus constantes viajes al INCAN, ella se había estado manteniendo al margen de la papelería, y me tocó relevarla para poder continuar con la estabilidad del negocio.
 

¿Cuál es tu plan a futuro?
Personalmente, quiero continuar con el negocio familiar, incluso ver la posibilidad de abrir una segunda papelería que se encuentre cerca de una zona de escuelas, de manera que proyectó que se tendrá una cantidad marrana de ventas jaja.
Una vez terminada mi tesis, quiero empezar a hacer cursos y aprender habilidades técnicas.
Porque claro, mi maestría me dejo muy buenos conocimientos teóricos, pero en cuestión de meter las manos o hacer las cosas siento que yo dejo mucho a desear.
También quien siendo ingeniero industrial se anima a realizar una maestría en ciencias de la computación xD

Con la vida no estoy resentido, creo que las oportunidades se presentan en distintos tiempos y a veces solo a algunas personas, la cosa no es rendirse y seguir continuando.",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugz91TbGnjdZ26HjYaF4AaABAg,2024-01-01,anom_user_yt,"Soy un millenial viejo (84) de una ciudad pequeña. Estudié lo que quise, trabaje en ello, migre de una ciudad a otra; trabajé duro en empresas multinacionales donde mis estudios no correspondían a mi labor diaria. Despues de tantos años, mi esposa y yo emprendimos en una papelería y al fin estamos viendo la luz. El plan como bien mencionas es vivir de las rentas, heredar a nuestro hijo y que esto le sirva de ancla para un mejor futuro. Es difícil, pero se puede. Ánimo",Opinión Pública / Testimonio,real,5,0
yt_comm_UgwIgOSVqRx1xt9ddvZ4AaABAg,2024-01-01,anom_user_yt,"Yo soy millenials y tengo 36 años, pero lo logré estudié ingeniería y ya tengo 2 departamentos y un auto cero km, ahora que voy hacia los 40 años aseguraré mis propiedades por si llego a la vejez.",Opinión Pública / Testimonio,real,6,0
yt_comm_UgyZOxyNHTkWDTMXUhh4AaABAg,2024-01-01,anom_user_yt,"Gracias por tus videos ❤ Tomate un descanso, cuídate 🤗",Opinión Pública / Testimonio,real,0,0
yt_comm_UgzZ3zswi3PdFYcs_yx4AaABAg,2024-01-01,anom_user_yt,"Tengo 21 años y pues la verdad ya no le veo como un futuro en si, mirando mi situación mi único plan es tratar de no terminar en la calle, trate de estudiar pero la verdad me da miedo endeudarme con una carrera y después no encontrar un trabajo en lo q estudie estoy buscando empleo y literalmente no me reciben ni para limpiar pisos vivo con mi madre que está hiperendeudada y me quiero independizar y ayudarle pero así pues como q no se va a poder, estoy teniendo problemas con mis amistades por qué nunca tengo dinero prácticamente me estoy quedando sin amigos, trato de solo vivir el presente y hacer cosas que disfruto para no pensar en esos problemas y cuidarme de una posible depre, nose q debería hacer con mi vida",Opinión Pública / Testimonio,real,1,0
yt_comm_UgxPhVaO0qlPR_8k8bN4AaABAg,2024-01-01,anom_user_yt,Muy buen video de mucha utilidad y para reflexionar 💭,Opinión Pública / Testimonio,real,0,0
yt_comm_UgzTnmNNQqTPKgsNCvR4AaABAg,2024-01-01,anom_user_yt,Excelente analisis. Admiro mucho tu gran trabajo. FELICIDADES POR SER.....,Opinión Pública / Testimonio,real,0,0
yt_comm_UgzTaeso8nb-PFmi9tl4AaABAg,2024-01-01,anom_user_yt,Gracias gracias por tu esfuerzo y este vídeo dale por la investigación muy interesante es muy gratificante escucharte gracias,Opinión Pública / Testimonio,real,0,0
yt_comm_UgwnfcEk5Xbp3eAbwqB4AaABAg,2024-01-01,anom_user_yt,Interesante tú perspectiva,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugw2c6K0p6qkpMuqAjV4AaABAg,2024-01-01,anom_user_yt,"Hay un vídeo en donde muestran un estudio en qué el valor de las casas se infla exponencialmente hasta el día de hoy. Haciendo imposible la compra sin una ayuda económica de un familiar. Aquí un sueldo mínimos es medio alquiler, osea que no puedes mudarte solo, y un sueldo promedio bueno es un poco más que un alquiler, osea que tampoco se te hace fácil vivir solo y menos ahorrar o pagar un crédito.",Opinión Pública / Testimonio,real,1,0
yt_comm_UgyxqIWxAOsyDE2WQg54AaABAg,2024-01-01,anom_user_yt,Gracias por este video man. Saludos! 🫡,Opinión Pública / Testimonio,real,0,0
yt_comm_UgwNIScTCcdtRI3-oXp4AaABAg,2024-01-01,anom_user_yt,"Pa que vean que no solo se heredan las enfermedades.
Se hereda los esfuerzos laborales de los ancestros que pensaron y se sacrificaron por su legado",Opinión Pública / Testimonio,real,1,0
yt_comm_UgzoA6LRprQcc2CzTYR4AaABAg,2024-01-01,anom_user_yt,"se tenia q decir y se dijo, buen analisis",Opinión Pública / Testimonio,real,0,0
yt_comm_UgwzihTy5PuuzqDXhAV4AaABAg.A9c1E4MOdFaA9t9Kj75OKt,2024-01-01,anom_user_yt,"Baja tu estilo de vida al mínimo, vive como un miserable no aspires a nada y así y solo así podrás dormir y tener monedas para alquilar hasta que tengas 45 y nadie te de trabajo en ese punto cualquier salida es válida 👍🏽",Opinión Pública / Testimonio,real,0,0
yt_comm_UgwzihTy5PuuzqDXhAV4AaABAg.A9c1E4MOdFaA9h2_aVcFuj,2024-01-01,anom_user_yt,Tu problema no es lo que gastas sino cuánto generas 😬 ánimo!,Opinión Pública / Testimonio,real,0,0
yt_comm_UgwzihTy5PuuzqDXhAV4AaABAg.A9c1E4MOdFaA9hEDTdnQYU,2024-01-01,anom_user_yt," @CrysfelDev  ósea le tengo que echar ganas para sobresalir? Trabajar duro, despertarse en la madrugada y comer almendras?",Opinión Pública / Testimonio,real,1,0
yt_comm_Ugzb6NWnrnoc78THw354AaABAg.A8znwVniZ6vA8zovwgEKar,2024-01-01,anom_user_yt,"Este no.. es culpa de neoliberalismo, precisamente.. en los países ricos, el Estado tiene una intervención económica del 40%",Opinión Pública / Testimonio,real,2,0
yt_comm_Ugzb6NWnrnoc78THw354AaABAg.A8znwVniZ6vA8zsq9L7VTV,2024-01-01,anom_user_yt," @ReyCalavera1  No entendi, osea abogas por una intervencion del 100%??? Que en esencia no seria malo si es que no importa mucho o poco todos legislan es apra jodernos d euna forma u otra. Hay paises que controlando mucho o controlando poco tienen mejores resultados, pero por que habia una intencion de ayduar desde el principio.",Opinión Pública / Testimonio,real,1,0
yt_comm_Ugzb6NWnrnoc78THw354AaABAg.A8znwVniZ6vA8zrsIOFQWt,2024-01-01,anom_user_yt," @ReyCalavera1  no exactamente, puedes decirme ejemplos?",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxfzlrmNiUbLFFboLd4AaABAg.A9-TzMLoXrBA90vcfiwHFk,2024-01-01,anom_user_yt,"Gracias, Vania, por tu comentario.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxfzlrmNiUbLFFboLd4AaABAg.A9-TzMLoXrBA91mzdIrnOd,2024-01-01,anom_user_yt,Freirse el cerebro en fatalismo también hace estragos.,Opinión Pública / Testimonio,real,0,0
yt_comm_UgzEi-PcKbYtRByvd2R4AaABAg,2024-01-01,anom_user_yt,"Yo tengo 30 años actualmente y recién estoy por terminar una carrera técnica , y estoy postulando para un hogar pero se me hace complicado formar una familia .",Opinión Pública / Testimonio,real,1,0
yt_comm_UgwGNzzWGLSqAXCjEtd4AaABAg,2024-01-01,anom_user_yt,Que buen canal. Felicidades,Opinión Pública / Testimonio,real,0,0
